ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,Transport_Score,Amenities_Count,Accessibility_Score,Size_Category
222732,Bihar,Patna,Locality_407,Independent House,4,1625,485.75,29892.30769230769,2022,Furnished,11,22,3,4,5,Medium,No,Yes,"Gym, Pool, Garden, Playground",South,Owner,Under_Construction,2,4,11,Large
166871,Madhya Pradesh,Indore,Locality_397,Villa,3,1220,231.89,19007.37704918033,2015,Semi-furnished,12,23,10,8,4,Low,No,No,"Gym, Clubhouse, Garden, Playground",West,Builder,Under_Construction,1,4,13,Medium
28581,Kerala,Trivandrum,Locality_82,Apartment,2,4070,377.14,9266.339066339066,2017,Unfurnished,28,7,8,4,3,High,Yes,No,"Gym, Clubhouse, Playground, Pool, Garden",East,Owner,Ready_to_Move,3,5,10,Large
239078,Delhi,New Delhi,Locality_376,Apartment,4,4271,107.17,2509.2484195738703,1995,Unfurnished,30,6,30,5,1,High,Yes,No,"Gym, Playground",East,Owner,Under_Construction,3,2,9,Large
48055,Delhi,Dwarka,Locality_272,Independent House,2,4741,37.18,784.2227378190255,1998,Semi-furnished,15,22,27,8,2,High,Yes,No,"Playground, Garden, Clubhouse",East,Broker,Under_Construction,3,3,13,Large
165769,Assam,Guwahati,Locality_93,Villa,2,520,51.35,9875.0,2000,Unfurnished,22,19,25,1,9,Medium,No,Yes,"Garden, Clubhouse",East,Broker,Under_Construction,2,2,12,Small
14368,Haryana,Gurgaon,Locality_289,Villa,5,4808,79.24,1648.0865224625622,2017,Unfurnished,26,2,8,5,3,High,Yes,Yes,"Garden, Playground",North,Owner,Ready_to_Move,3,2,11,Large
60830,Andhra Pradesh,Vijayawada,Locality_486,Villa,5,4371,185.03,4233.127430793868,2017,Unfurnished,17,27,8,10,10,Low,No,Yes,"Gym, Playground",East,Broker,Under_Construction,1,2,21,Large
216820,Jharkhand,Ranchi,Locality_488,Independent House,2,1113,269.56,24219.22731356693,2012,Unfurnished,30,15,13,7,9,High,Yes,No,Gym,South,Builder,Ready_to_Move,3,1,19,Medium
113946,West Bengal,Durgapur,Locality_360,Independent House,1,1282,149.92,11694.227769110765,2010,Unfurnished,12,1,15,4,3,Low,No,No,"Clubhouse, Gym, Pool, Playground, Garden",South,Broker,Under_Construction,1,5,8,Medium
34030,Bihar,Gaya,Locality_94,Apartment,3,1851,158.92,8585.629389519177,2000,Furnished,2,8,25,2,2,Low,No,No,"Clubhouse, Garden, Playground, Gym",West,Builder,Under_Construction,1,4,5,Large
116926,Telangana,Warangal,Locality_280,Independent House,1,3359,211.36,6292.348913367074,2001,Unfurnished,14,19,24,8,6,High,No,No,Clubhouse,North,Broker,Under_Construction,3,1,17,Large
200132,Uttarakhand,Dehradun,Locality_167,Independent House,4,2965,495.33,16705.902192242833,2006,Semi-furnished,3,22,19,4,10,Low,Yes,No,"Clubhouse, Pool, Playground, Gym, Garden",West,Builder,Under_Construction,1,5,15,Large
201938,Madhya Pradesh,Bhopal,Locality_5,Apartment,3,4249,442.18,10406.68392562956,2011,Unfurnished,9,25,14,8,8,High,Yes,Yes,"Garden, Clubhouse, Gym, Playground",West,Builder,Ready_to_Move,3,4,19,Large
93943,Gujarat,Ahmedabad,Locality_221,Apartment,1,3807,393.2,10328.342526924089,2013,Unfurnished,20,27,12,5,4,High,Yes,Yes,Pool,South,Broker,Ready_to_Move,3,1,12,Large
26493,Tamil Nadu,Coimbatore,Locality_124,Villa,3,1807,469.19,25965.13558384062,2001,Semi-furnished,29,8,24,7,5,Medium,No,No,"Gym, Playground",East,Broker,Under_Construction,2,2,14,Large
50889,Maharashtra,Pune,Locality_40,Independent House,1,1095,105.38,9623.744292237445,2012,Semi-furnished,8,8,13,10,6,Low,Yes,No,"Playground, Gym, Garden",East,Owner,Under_Construction,1,3,17,Medium
43742,Kerala,Trivandrum,Locality_415,Apartment,2,2510,137.16,5464.5418326693225,1990,Furnished,16,26,35,7,8,Medium,No,Yes,"Garden, Clubhouse, Pool",North,Broker,Ready_to_Move,2,3,17,Large
227832,Telangana,Warangal,Locality_185,Independent House,4,3099,368.68,11896.74088415618,2020,Unfurnished,15,27,5,3,1,High,Yes,Yes,"Clubhouse, Gym, Pool, Playground",West,Owner,Ready_to_Move,3,4,7,Large
14842,Karnataka,Mangalore,Locality_316,Independent House,2,2143,493.25,23016.79888007466,2022,Furnished,8,10,3,4,7,Medium,No,Yes,"Gym, Garden",North,Owner,Under_Construction,2,2,13,Large
29244,Karnataka,Mysore,Locality_356,Independent House,3,4157,103.19,2482.318980033678,2011,Furnished,4,11,14,5,5,High,Yes,No,"Playground, Gym, Pool, Clubhouse, Garden",West,Owner,Under_Construction,3,5,13,Large
107673,Gujarat,Ahmedabad,Locality_488,Independent House,5,3524,172.82,4904.086265607264,2012,Semi-furnished,6,27,13,5,8,Medium,No,No,"Clubhouse, Garden, Playground, Pool, Gym",East,Builder,Under_Construction,2,5,15,Large
176718,Haryana,Gurgaon,Locality_19,Apartment,4,2309,270.67,11722.390645300997,2016,Semi-furnished,30,2,9,8,8,Medium,No,No,"Clubhouse, Playground, Pool, Garden",East,Builder,Ready_to_Move,2,4,18,Large
148310,Uttar Pradesh,Noida,Locality_2,Villa,5,1315,305.47,23229.65779467681,2005,Semi-furnished,0,22,20,9,6,Medium,Yes,Yes,"Pool, Gym, Playground, Clubhouse, Garden",West,Owner,Ready_to_Move,2,5,17,Medium
186914,Andhra Pradesh,Vishakhapatnam,Locality_185,Villa,5,2343,387.66,16545.454545454544,2011,Furnished,2,21,14,1,4,Low,Yes,No,"Clubhouse, Pool",West,Builder,Under_Construction,1,2,6,Large
212172,Bihar,Patna,Locality_478,Independent House,4,3363,175.14,5207.850133809099,1990,Furnished,11,15,35,1,9,High,No,No,Clubhouse,East,Owner,Under_Construction,3,1,13,Large
170402,Jharkhand,Jamshedpur,Locality_62,Villa,3,3762,389.33,10349.016480595428,1994,Semi-furnished,6,18,31,5,6,High,No,Yes,Playground,North,Owner,Under_Construction,3,1,14,Large
2706,West Bengal,Durgapur,Locality_121,Apartment,4,2318,225.14,9712.683347713546,1990,Furnished,6,11,35,2,8,Medium,Yes,No,Pool,South,Owner,Under_Construction,2,1,12,Large
115281,Tamil Nadu,Coimbatore,Locality_480,Apartment,5,3600,204.92,5692.222222222223,1998,Furnished,0,8,27,7,4,Medium,Yes,Yes,"Garden, Clubhouse, Gym, Playground, Pool",South,Owner,Under_Construction,2,5,13,Large
194620,Telangana,Warangal,Locality_337,Apartment,4,2197,382.72,17420.118343195267,1992,Unfurnished,29,11,33,4,7,Low,No,No,"Pool, Clubhouse",East,Builder,Ready_to_Move,1,2,12,Large
74706,Karnataka,Bangalore,Locality_455,Apartment,5,684,22.72,3321.6374269005846,1993,Semi-furnished,7,22,32,8,9,Medium,No,Yes,"Gym, Pool, Playground, Garden",East,Broker,Under_Construction,2,4,19,Small
140901,Maharashtra,Nagpur,Locality_427,Apartment,5,1040,216.08,20776.92307692308,2007,Semi-furnished,3,19,18,3,2,Low,No,No,Playground,South,Builder,Ready_to_Move,1,1,6,Medium
219673,Andhra Pradesh,Vijayawada,Locality_359,Villa,1,1994,20.1,1008.02407221665,2009,Furnished,4,13,16,7,9,Low,Yes,Yes,Playground,North,Broker,Ready_to_Move,1,1,17,Large
75042,Assam,Silchar,Locality_320,Independent House,3,3465,222.96,6434.632034632034,1997,Semi-furnished,1,14,28,1,8,High,Yes,No,Gym,East,Builder,Under_Construction,3,1,12,Large
222390,Kerala,Trivandrum,Locality_405,Independent House,4,4980,174.39,3501.8072289156626,2005,Furnished,11,22,20,8,8,High,No,No,"Clubhouse, Playground, Garden, Gym",North,Builder,Ready_to_Move,3,4,19,Large
117493,Jharkhand,Jamshedpur,Locality_206,Independent House,4,3177,416.37,13105.76015108593,2004,Unfurnished,0,10,21,4,8,Medium,No,No,"Playground, Pool, Gym, Garden, Clubhouse",North,Broker,Ready_to_Move,2,5,14,Large
70274,West Bengal,Durgapur,Locality_439,Independent House,3,2136,452.65,21191.479400749064,2017,Unfurnished,15,13,8,3,9,Medium,No,Yes,"Pool, Playground, Clubhouse, Gym",North,Broker,Under_Construction,2,4,14,Large
116058,Gujarat,Surat,Locality_26,Villa,1,3128,162.98,5210.3580562659845,2021,Furnished,14,26,4,3,7,Medium,Yes,Yes,"Playground, Pool, Garden",South,Owner,Ready_to_Move,2,3,12,Large
16702,Andhra Pradesh,Vijayawada,Locality_90,Apartment,2,3546,58.78,1657.6424139875917,2004,Semi-furnished,21,3,21,6,3,High,Yes,Yes,"Gym, Pool",North,Builder,Under_Construction,3,2,12,Large
172815,Bihar,Patna,Locality_177,Independent House,2,4579,317.94,6943.437431753658,2002,Semi-furnished,10,18,23,10,2,Low,No,Yes,"Playground, Clubhouse, Pool",South,Builder,Ready_to_Move,1,3,13,Large
149387,Rajasthan,Jodhpur,Locality_14,Villa,2,1759,80.34,4567.367822626492,2022,Furnished,9,18,3,1,2,High,Yes,Yes,Playground,West,Owner,Under_Construction,3,1,6,Large
152328,Maharashtra,Pune,Locality_84,Villa,2,1503,26.56,1767.1324018629407,2003,Unfurnished,2,17,22,10,5,Medium,No,Yes,"Clubhouse, Garden, Gym, Playground, Pool",West,Builder,Under_Construction,2,5,17,Large
11962,Assam,Silchar,Locality_452,Apartment,5,4352,59.46,1366.2683823529412,2010,Semi-furnished,9,17,15,5,1,High,No,Yes,"Garden, Clubhouse, Pool",East,Builder,Under_Construction,3,3,9,Large
40533,Madhya Pradesh,Bhopal,Locality_67,Villa,2,648,407.64,62907.40740740741,2005,Furnished,25,21,20,3,7,High,Yes,No,"Playground, Garden, Clubhouse",South,Owner,Under_Construction,3,3,13,Small
166922,Bihar,Patna,Locality_448,Apartment,2,3291,111.03,3373.746581586144,2014,Furnished,26,19,11,5,1,Low,No,Yes,"Garden, Playground, Pool",West,Broker,Ready_to_Move,1,3,7,Large
162444,Andhra Pradesh,Vijayawada,Locality_317,Apartment,4,2282,102.23,4479.842243645925,2000,Unfurnished,21,9,25,3,8,Medium,Yes,Yes,"Clubhouse, Pool, Garden, Playground, Gym",West,Broker,Under_Construction,2,5,13,Large
69449,Rajasthan,Jaipur,Locality_409,Independent House,2,1596,443.45,27785.087719298244,1991,Unfurnished,30,10,34,7,3,High,No,No,"Garden, Pool, Playground",North,Broker,Ready_to_Move,3,3,13,Large
173638,Rajasthan,Jaipur,Locality_53,Apartment,3,3026,481.18,15901.520158625248,2017,Semi-furnished,11,21,8,10,3,Low,Yes,Yes,"Gym, Pool, Garden, Playground, Clubhouse",East,Broker,Under_Construction,1,5,14,Large
88514,Rajasthan,Jodhpur,Locality_48,Apartment,4,967,43.25,4472.595656670113,2016,Furnished,23,14,9,10,1,High,Yes,Yes,"Garden, Clubhouse, Gym",East,Owner,Ready_to_Move,3,3,14,Medium
152975,Chhattisgarh,Bilaspur,Locality_442,Apartment,5,3510,302.13,8607.692307692309,2023,Furnished,21,11,2,4,1,Low,No,Yes,Playground,West,Owner,Under_Construction,1,1,6,Large
45878,Delhi,New Delhi,Locality_43,Villa,5,1411,164.05,11626.506024096389,2013,Furnished,2,17,12,6,7,Low,No,No,"Pool, Playground, Gym",West,Broker,Under_Construction,1,3,14,Medium
69724,Gujarat,Surat,Locality_278,Apartment,3,1660,171.75,10346.385542168677,2004,Unfurnished,14,1,21,10,8,Low,No,No,Garden,East,Owner,Ready_to_Move,1,1,19,Large
121525,Odisha,Bhubaneswar,Locality_148,Villa,1,3773,41.49,1099.6554465942222,1995,Semi-furnished,25,10,30,2,5,Low,No,No,"Playground, Clubhouse, Garden, Pool",North,Broker,Ready_to_Move,1,4,8,Large
55641,Madhya Pradesh,Bhopal,Locality_18,Apartment,1,3230,298.1,9229.102167182664,2006,Semi-furnished,12,19,19,4,10,Low,Yes,No,"Clubhouse, Garden",South,Builder,Under_Construction,1,2,15,Large
39435,Andhra Pradesh,Vijayawada,Locality_414,Independent House,1,4362,478.03,10958.963778083447,1994,Furnished,13,3,31,7,5,Medium,Yes,No,"Pool, Clubhouse",West,Owner,Ready_to_Move,2,2,14,Large
156059,Haryana,Faridabad,Locality_34,Apartment,2,2485,22.87,920.3219315895371,2018,Furnished,8,8,7,4,1,Low,No,No,"Gym, Clubhouse, Garden, Pool, Playground",North,Owner,Ready_to_Move,1,5,6,Large
9440,Andhra Pradesh,Vishakhapatnam,Locality_487,Independent House,4,3735,412.55,11045.515394912984,2006,Unfurnished,19,20,19,7,5,Low,No,No,"Clubhouse, Gym, Garden, Pool",East,Builder,Under_Construction,1,4,13,Large
249689,Haryana,Faridabad,Locality_397,Villa,3,1980,48.69,2459.090909090909,2016,Unfurnished,17,25,9,10,5,High,No,No,Garden,East,Broker,Under_Construction,3,1,18,Large
72020,Jharkhand,Jamshedpur,Locality_331,Apartment,4,1497,55.2,3687.374749498998,1996,Furnished,19,1,29,6,2,High,Yes,Yes,"Pool, Garden",West,Owner,Ready_to_Move,3,2,11,Medium
139159,Tamil Nadu,Coimbatore,Locality_375,Apartment,2,1989,458.39,23046.25439919557,1995,Unfurnished,24,2,30,2,4,Medium,Yes,No,"Pool, Gym",North,Broker,Under_Construction,2,2,8,Large
181956,Telangana,Warangal,Locality_318,Apartment,5,2930,467.72,15963.139931740614,2019,Unfurnished,26,17,6,5,7,High,No,No,"Clubhouse, Playground, Garden",North,Owner,Ready_to_Move,3,3,15,Large
204255,Tamil Nadu,Coimbatore,Locality_459,Apartment,2,4532,169.43,3738.526037069728,2013,Semi-furnished,0,10,12,10,6,High,No,Yes,"Garden, Clubhouse, Playground, Gym",East,Builder,Ready_to_Move,3,4,19,Large
187116,Rajasthan,Jodhpur,Locality_91,Independent House,1,4818,404.12,8387.712743877128,2000,Unfurnished,0,15,25,6,10,Low,Yes,Yes,"Gym, Clubhouse, Pool, Playground, Garden",East,Owner,Under_Construction,1,5,17,Large
6323,Odisha,Cuttack,Locality_326,Apartment,1,2245,376.61,16775.501113585746,1991,Semi-furnished,20,11,34,4,6,Low,No,Yes,Clubhouse,South,Broker,Under_Construction,1,1,11,Large
9482,Kerala,Kochi,Locality_373,Villa,5,605,383.61,63406.61157024794,2011,Furnished,27,27,14,7,2,Medium,Yes,Yes,"Playground, Gym, Clubhouse, Garden, Pool",West,Broker,Ready_to_Move,2,5,11,Small
73457,Andhra Pradesh,Vishakhapatnam,Locality_16,Apartment,1,2720,320.55,11784.926470588236,2015,Semi-furnished,1,21,10,1,6,High,No,No,Garden,North,Builder,Under_Construction,3,1,10,Large
186705,Uttar Pradesh,Lucknow,Locality_280,Independent House,3,679,83.87,12351.9882179676,2006,Unfurnished,20,9,19,9,7,Medium,No,Yes,"Clubhouse, Garden, Playground",South,Builder,Ready_to_Move,2,3,18,Small
16963,Rajasthan,Jodhpur,Locality_423,Independent House,5,1018,240.32,23607.072691552064,2016,Furnished,22,7,9,10,10,Low,Yes,Yes,"Gym, Pool, Garden, Clubhouse, Playground",North,Builder,Under_Construction,1,5,21,Medium
186647,Tamil Nadu,Chennai,Locality_495,Independent House,5,3133,349.92,11168.847749760613,2004,Unfurnished,23,5,21,10,4,High,Yes,Yes,"Clubhouse, Playground",South,Owner,Under_Construction,3,2,17,Large
17248,Uttar Pradesh,Noida,Locality_308,Villa,1,4153,403.49,9715.627257404289,2001,Unfurnished,5,22,24,7,6,Medium,No,Yes,"Garden, Pool, Playground",South,Owner,Ready_to_Move,2,3,15,Large
49328,Telangana,Warangal,Locality_467,Independent House,5,1817,412.54,22704.457897633463,2020,Unfurnished,23,26,5,9,8,High,Yes,Yes,Clubhouse,East,Builder,Under_Construction,3,1,20,Large
518,Delhi,New Delhi,Locality_20,Villa,1,514,332.84,64754.86381322957,2013,Semi-furnished,3,19,12,9,9,Medium,No,No,"Garden, Playground, Clubhouse, Gym",North,Broker,Ready_to_Move,2,4,20,Small
130332,Karnataka,Mangalore,Locality_37,Independent House,2,945,171.09,18104.761904761905,2020,Furnished,20,4,5,1,1,Medium,No,Yes,"Gym, Clubhouse",East,Builder,Ready_to_Move,2,2,4,Medium
95016,Telangana,Warangal,Locality_475,Villa,5,741,359.96,48577.59784075573,1999,Semi-furnished,12,17,26,3,7,Medium,Yes,No,Playground,North,Builder,Under_Construction,2,1,12,Small
122128,Odisha,Bhubaneswar,Locality_194,Independent House,2,3193,350.6,10980.269339179456,1999,Furnished,29,27,26,6,6,Low,No,No,"Gym, Pool, Clubhouse, Garden, Playground",North,Owner,Under_Construction,1,5,13,Large
46430,Tamil Nadu,Coimbatore,Locality_106,Independent House,2,4578,426.71,9320.88248143294,2001,Furnished,2,16,24,3,10,Low,No,No,"Garden, Playground, Pool, Gym, Clubhouse",North,Owner,Under_Construction,1,5,14,Large
232071,Chhattisgarh,Bilaspur,Locality_361,Apartment,2,809,235.66,29129.789864029663,1998,Semi-furnished,5,17,27,6,7,High,No,Yes,"Pool, Clubhouse",North,Owner,Under_Construction,3,2,16,Medium
74495,Karnataka,Mangalore,Locality_480,Apartment,1,4507,446.4,9904.59285555802,1993,Semi-furnished,26,16,32,7,7,High,Yes,No,"Playground, Gym, Pool",North,Builder,Ready_to_Move,3,3,17,Large
100464,Tamil Nadu,Chennai,Locality_127,Villa,3,4306,258.14,5994.890849976777,2015,Furnished,4,30,10,2,8,Low,Yes,No,"Clubhouse, Garden, Pool",West,Builder,Under_Construction,1,3,11,Large
168803,Karnataka,Mysore,Locality_263,Independent House,2,637,138.08,21676.60910518053,2010,Semi-furnished,28,15,15,1,6,Low,Yes,Yes,"Pool, Playground, Gym, Garden",West,Broker,Under_Construction,1,4,8,Small
54872,Tamil Nadu,Chennai,Locality_212,Apartment,2,3523,23.97,680.386034629577,2009,Unfurnished,8,21,16,6,1,High,No,Yes,"Pool, Playground",South,Builder,Ready_to_Move,3,2,10,Large
164687,Bihar,Gaya,Locality_170,Apartment,2,4717,189.4,4015.263938944244,2013,Semi-furnished,2,20,12,6,4,Medium,No,Yes,"Playground, Garden, Clubhouse, Pool",East,Builder,Under_Construction,2,4,12,Large
122221,Bihar,Gaya,Locality_304,Villa,1,4217,474.78,11258.714726108608,2020,Semi-furnished,1,10,5,9,6,Medium,No,Yes,"Clubhouse, Gym, Playground, Garden, Pool",South,Builder,Under_Construction,2,5,17,Large
119261,Tamil Nadu,Coimbatore,Locality_471,Villa,4,4199,336.18,8006.1919504643965,2007,Unfurnished,22,11,18,2,4,Medium,No,Yes,Playground,East,Builder,Under_Construction,2,1,8,Large
141586,Madhya Pradesh,Bhopal,Locality_346,Apartment,4,1387,244.89,17656.09228550829,2002,Semi-furnished,22,23,23,5,10,High,Yes,Yes,Garden,West,Broker,Under_Construction,3,1,18,Medium
88731,Tamil Nadu,Chennai,Locality_143,Apartment,3,2300,329.6,14330.434782608698,2014,Furnished,25,28,11,3,9,High,Yes,Yes,"Playground, Clubhouse",East,Broker,Under_Construction,3,2,15,Large
36750,Uttar Pradesh,Noida,Locality_13,Independent House,2,728,226.99,31179.945054945056,2016,Unfurnished,10,9,9,7,5,High,Yes,Yes,"Playground, Garden",North,Broker,Ready_to_Move,3,2,15,Small
121409,Delhi,New Delhi,Locality_189,Independent House,1,4077,56.96,1397.1057149865096,2008,Semi-furnished,6,30,17,10,10,Low,Yes,Yes,"Playground, Gym, Pool",East,Owner,Ready_to_Move,1,3,21,Large
25989,Assam,Guwahati,Locality_488,Independent House,4,1710,476.21,27848.538011695902,2019,Semi-furnished,13,18,6,5,8,Medium,Yes,Yes,"Playground, Clubhouse",South,Builder,Under_Construction,2,2,15,Large
89696,Chhattisgarh,Raipur,Locality_30,Villa,2,4763,144.87,3041.5704387990763,2014,Furnished,25,6,11,8,1,Low,No,No,Garden,East,Builder,Under_Construction,1,1,10,Large
42075,Uttar Pradesh,Lucknow,Locality_478,Apartment,4,4696,146.67,3123.2964224872226,2020,Furnished,6,1,5,4,9,Low,No,No,"Clubhouse, Garden, Gym, Pool, Playground",West,Broker,Ready_to_Move,1,5,14,Large
180240,Uttar Pradesh,Noida,Locality_435,Villa,5,4810,381.34,7928.066528066528,1996,Semi-furnished,30,21,29,9,4,Low,No,No,"Clubhouse, Garden, Playground, Pool, Gym",North,Builder,Under_Construction,1,5,14,Large
87142,Tamil Nadu,Chennai,Locality_278,Independent House,3,1094,158.53,14490.859232175502,1998,Unfurnished,19,2,27,9,8,Medium,Yes,No,Gym,East,Builder,Ready_to_Move,2,1,19,Medium
34959,Karnataka,Mangalore,Locality_116,Independent House,3,1096,72.23,6590.328467153285,1997,Unfurnished,3,27,28,3,6,Medium,Yes,No,Playground,East,Broker,Under_Construction,2,1,11,Medium
169480,Assam,Silchar,Locality_240,Independent House,2,2215,212.48,9592.776523702032,1991,Furnished,0,29,34,2,3,Medium,Yes,No,"Pool, Garden",South,Owner,Under_Construction,2,2,7,Large
221155,Madhya Pradesh,Indore,Locality_183,Apartment,1,4500,382.01,8489.111111111111,2008,Furnished,10,12,17,9,1,Medium,No,Yes,"Pool, Garden",East,Owner,Ready_to_Move,2,2,12,Large
172488,Punjab,Amritsar,Locality_449,Independent House,5,4191,424.86,10137.437365783822,1998,Furnished,14,27,27,7,3,Low,No,Yes,Clubhouse,North,Owner,Under_Construction,1,1,11,Large
209419,Andhra Pradesh,Vishakhapatnam,Locality_270,Apartment,4,3227,92.87,2877.9051750852186,2000,Furnished,29,3,25,10,9,Low,Yes,No,"Clubhouse, Pool, Garden",North,Owner,Ready_to_Move,1,3,20,Large
234216,Delhi,New Delhi,Locality_147,Independent House,4,3749,437.92,11680.981595092024,2012,Furnished,29,19,13,7,1,Low,Yes,No,"Gym, Playground, Pool, Garden",West,Builder,Ready_to_Move,1,4,9,Large
43351,Andhra Pradesh,Vishakhapatnam,Locality_95,Independent House,3,1400,142.87,10205.0,1992,Semi-furnished,18,26,33,10,7,Medium,Yes,Yes,"Gym, Clubhouse, Playground, Garden, Pool",North,Owner,Ready_to_Move,2,5,19,Medium
31171,Jharkhand,Jamshedpur,Locality_461,Independent House,5,2813,496.73,17658.37184500533,1995,Unfurnished,15,21,30,3,6,Low,Yes,No,"Garden, Pool, Gym",North,Owner,Ready_to_Move,1,3,10,Large
53404,Assam,Guwahati,Locality_427,Independent House,4,3136,38.31,1221.6198979591836,1995,Furnished,8,22,30,7,6,Low,Yes,No,"Garden, Gym, Clubhouse, Pool",West,Owner,Under_Construction,1,4,14,Large
156910,Tamil Nadu,Coimbatore,Locality_107,Villa,2,2077,320.19,15415.984593163215,2012,Semi-furnished,18,6,13,1,3,Low,Yes,Yes,Gym,North,Owner,Under_Construction,1,1,5,Large
105534,Maharashtra,Mumbai,Locality_57,Villa,3,2208,474.23,21477.80797101449,2011,Furnished,24,22,14,7,4,Medium,Yes,No,Garden,South,Owner,Under_Construction,2,1,13,Large
134248,Assam,Guwahati,Locality_138,Villa,1,4675,66.66,1425.8823529411766,2021,Furnished,21,30,4,4,8,High,No,Yes,"Clubhouse, Garden, Playground, Pool, Gym",South,Broker,Ready_to_Move,3,5,15,Large
108150,Uttarakhand,Dehradun,Locality_151,Independent House,3,4859,238.44,4907.182547849352,2000,Semi-furnished,25,2,25,9,2,High,Yes,Yes,"Garden, Playground, Gym, Clubhouse, Pool",North,Owner,Under_Construction,3,5,14,Large
99899,Jharkhand,Ranchi,Locality_395,Independent House,5,4502,145.57,3233.451799200356,2020,Unfurnished,1,18,5,6,10,Medium,Yes,Yes,Garden,West,Broker,Under_Construction,2,1,18,Large
19610,Delhi,Dwarka,Locality_304,Independent House,1,2099,436.53,20797.04621248213,2008,Unfurnished,3,21,17,7,6,Medium,Yes,Yes,"Pool, Gym, Playground",South,Broker,Ready_to_Move,2,3,15,Large
174594,Chhattisgarh,Raipur,Locality_182,Apartment,4,1935,294.67,15228.42377260982,1995,Unfurnished,21,8,30,6,4,Medium,No,Yes,"Garden, Gym",East,Builder,Under_Construction,2,2,12,Large
